æª÷µ»’∆⁄ µ•Œªæª÷µ ¿€º∆æª÷µ »’‘ˆ≥§¬  …Íπ∫◊¥Ã¨  Íªÿ◊¥Ã¨ ∑÷∫ÏÀÕ≈‰
2019-03-04 1.0598 1.0798 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-03-01 1.0609 1.0809 -0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-28 1.0614 1.0814 -0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-27 1.0619 1.0819 -0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-26 1.0624 1.0824 -0.15% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-25 1.0640 1.0840 -0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-22 1.0644 1.0844 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-21 1.0644 1.0844 0.02% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-20 1.0642 1.0842 0.04% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-19 1.0638 1.0838 -0.02% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-18 1.0640 1.0840 0.02% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-15 1.0638 1.0838 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-14 1.0633 1.0833 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-13 1.0629 1.0829 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-12 1.0623 1.0823 0.08% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-11 1.0615 1.0815 0.15% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-01 1.0599 1.0799 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-31 1.0593 1.0793 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-30 1.0589 1.0789 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-29 1.0587 1.0787 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-28 1.0586 1.0786 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-25 1.0583 1.0783 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-24 1.0584 1.0784 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-23 1.0587 1.0787 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-22 1.0586 1.0786 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-21 1.0588 1.0788 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-18 1.0587 1.0787 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-17 1.0582 1.0782 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-16 1.0576 1.0776 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
