æª÷µ»’∆⁄ µ•Œªæª÷µ ¿€º∆æª÷µ »’‘ˆ≥§¬  …Íπ∫◊¥Ã¨  Íªÿ◊¥Ã¨ ∑÷∫ÏÀÕ≈‰
2019-03-04 1.1154 1.1154 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-03-01 1.1156 1.1156 0.19% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-28 1.1135 1.1135 0.13% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-27 1.1120 1.1120 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-26 1.1123 1.1123 -0.22% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-25 1.1148 1.1148 0.15% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-22 1.1131 1.1131 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-21 1.1128 1.1128 -0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-20 1.1133 1.1133 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-19 1.1135 1.1135 -0.08% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-18 1.1144 1.1144 0.19% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-15 1.1123 1.1123 -0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-14 1.1131 1.1131 0.08% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-13 1.1122 1.1122 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-12 1.1115 1.1115 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-11 1.1112 1.1112 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-01 1.1106 1.1106 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-31 1.1101 1.1101 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-30 1.1102 1.1102 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-29 1.1101 1.1101 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-28 1.1101 1.1101 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-25 1.1099 1.1099 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-24 1.1100 1.1100 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-23 1.1100 1.1100 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-22 1.1102 1.1102 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-21 1.1104 1.1104 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-18 1.1102 1.1102 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-17 1.1095 1.1095 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-16 1.1093 1.1093 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-15 1.1090 1.1090 -0.08% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-14 1.1099 1.1099 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-11 1.1092 1.1092 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-10 1.1091 1.1091 0.08% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-09 1.1082 1.1082 0.11% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-08 1.1070 1.1070 0.12% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-07 1.1057 1.1057 0.19% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-04 1.1036 1.1036 0.14% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-03 1.1021 1.1021 0.15% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-02 1.1004 1.1004 0.15% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-31 1.1004 1.1004 0 
2018-12-28 1.0988 1.0988 0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-27 1.0978 1.0978 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-26 1.0977 1.0977 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-25 1.0979 1.0979 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-24 1.0976 1.0976 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-21 1.0973 1.0973 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
