æª÷µ»’∆⁄ µ•Œªæª÷µ ¿€º∆æª÷µ »’‘ˆ≥§¬  …Íπ∫◊¥Ã¨  Íªÿ◊¥Ã¨ ∑÷∫ÏÀÕ≈‰
2019-03-04 1.0366 1.0583 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-03-01 1.0363 1.0580 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-28 1.0363 1.0580 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-27 1.0365 1.0582 -0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-26 1.0371 1.0588 -0.08% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-25 1.0379 1.0596 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-22 1.0376 1.0593 -0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-21 1.0381 1.0598 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-20 1.0375 1.0592 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-19 1.0374 1.0591 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-18 1.0375 1.0592 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-15 1.0369 1.0586 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-14 1.0364 1.0581 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-13 1.0361 1.0578 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-12 1.0355 1.0572 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-11 1.0351 1.0568 0.12% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-01 1.0339 1.0556 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-31 1.0336 1.0553 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-30 1.0333 1.0550 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-29 1.0329 1.0546 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-28 1.0329 1.0546 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-25 1.0329 1.0546 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-24 1.0329 1.0546 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-23 1.0328 1.0545 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-22 1.0328 1.0545 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-21 1.0326 1.0543 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-18 1.0326 1.0543 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-17 1.0323 1.0540 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-16 1.0322 1.0539 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-15 1.0318 1.0535 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-14 1.0317 1.0534 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-11 1.0316 1.0533 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-10 1.0315 1.0532 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-09 1.0312 1.0529 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-08 1.0309 1.0526 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-07 1.0306 1.0523 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-04 1.0302 1.0519 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-03 1.0299 1.0516 0.06% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ √ø∑›≈…œ÷Ω0.0100‘™
2019-01-02 1.0393 1.0510 0.13% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-31 1.0393 1.0510 0 
2018-12-28 1.0379 1.0496 0.11% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-27 1.0368 1.0485 0.02% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-26 1.0366 1.0483 0.02% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-25 1.0364 1.0481 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-24 1.0361 1.0478 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-21 1.0359 1.0476 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-20 1.0354 1.0471 0.08% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-19 1.0346 1.0463 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-18 1.0341 1.0458 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-17 1.0343 1.0460 -0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-14 1.0348 1.0465 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
