æª÷µ»’∆⁄ µ•Œªæª÷µ ¿€º∆æª÷µ »’‘ˆ≥§¬  …Íπ∫◊¥Ã¨  Íªÿ◊¥Ã¨ ∑÷∫ÏÀÕ≈‰
2019-03-04 0.8769 0.9569 0.61% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-03-01 0.8716 0.9516 0.80% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-28 0.8647 0.9447 -0.16% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-27 0.8661 0.9461 0.28% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-26 0.8637 0.9437 -1.49% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-25 0.8768 0.9568 1.40% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-22 0.8647 0.9447 0.49% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-21 0.8605 0.9405 0.61% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-20 0.8553 0.9353 0.05% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-19 0.8549 0.9349 -0.40% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-18 0.8583 0.9383 0.94% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-15 0.8503 0.9303 -0.26% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-14 0.8525 0.9325 -0.02% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-13 0.8527 0.9327 0.45% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-12 0.8489 0.9289 0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-11 0.8488 0.9288 0.21% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-01 0.8470 0.9270 0.34% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-31 0.8441 0.9241 -0.12% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-30 0.8451 0.9251 0.11% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-29 0.8442 0.9242 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-28 0.8442 0.9242 0.27% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-25 0.8419 0.9219 -0.14% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-24 0.8431 0.9231 -0.12% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-23 0.8441 0.9241 -0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-22 0.8442 0.9242 0.12% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-21 0.8432 0.9232 -0.18% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-18 0.8447 0.9247 -0.07% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-17 0.8453 0.9253 0.08% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-16 0.8446 0.9246 -0.02% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-15 0.8448 0.9248 0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-14 0.8447 0.9247 -0.11% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-11 0.8456 0.9256 0.05% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-10 0.8452 0.9252 -0.12% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-09 0.8462 0.9262 0.09% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-08 0.8454 0.9254 0.18% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-07 0.8439 0.9239 0.29% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-04 0.8415 0.9215 0.54% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-03 0.8370 0.9170 0.07% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-02 0.8364 0.9164 -0.02% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-31 0.8364 0.9164 0 
2018-12-28 0.8366 0.9166 0.24% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-27 0.8346 0.9146 0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-26 0.8345 0.9145 -0.04% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-25 0.8348 0.9148 -0.10% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-24 0.8356 0.9156 0.04% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-21 0.8353 0.9153 -0.25% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-20 0.8374 0.9174 -0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-19 0.8375 0.9175 -0.13% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-18 0.8386 0.9186 -0.15% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-17 0.8399 0.9199 -0.05% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-14 0.8403 0.9203 -0.12% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-13 0.8413 0.9213 -0.05% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-12 0.8417 0.9217 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-11 0.8417 0.9217 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-10 0.8417 0.9217 0.04% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-07 0.8414 0.9214 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-06 0.8414 0.9214 -0.05% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-05 0.8418 0.9218 0.02% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-04 0.8416 0.9216 0.19% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-03 0.8400 0.9200 0.11% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-30 0.8391 0.9191 0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-29 0.8390 0.9190 -0.05% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-28 0.8394 0.9194 0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-27 0.8393 0.9193 0.05% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-26 0.8389 0.9189 0.02% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-23 0.8387 0.9187 -0.07% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-22 0.8393 0.9193 -0.02% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-21 0.8395 0.9195 -0.04% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-20 0.8398 0.9198 -0.27% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-19 0.8421 0.9221 -0.17% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-16 0.8435 0.9235 0.20% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-15 0.8418 0.9218 0.50% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-14 0.8376 0.9176 0.05% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-13 0.8372 0.9172 0.14% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-12 0.8360 0.9160 0.64% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-09 0.8307 0.9107 0.06% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-08 0.8302 0.9102 -0.53% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-07 0.8346 0.9146 -0.08% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-06 0.8353 0.9153 -0.16% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-05 0.8366 0.9166 -0.08% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
