æª÷µ»’∆⁄ µ•Œªæª÷µ ¿€º∆æª÷µ »’‘ˆ≥§¬  …Íπ∫◊¥Ã¨  Íªÿ◊¥Ã¨ ∑÷∫ÏÀÕ≈‰
2019-03-04 1.0879 1.0879 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-03-01 1.0878 1.0878 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-28 1.0877 1.0877 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-27 1.0875 1.0875 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-26 1.0878 1.0878 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-25 1.0889 1.0889 -0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-22 1.0894 1.0894 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-21 1.0895 1.0895 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-20 1.0894 1.0894 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-19 1.0891 1.0891 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-18 1.0889 1.0889 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-15 1.0890 1.0890 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-14 1.0884 1.0884 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-13 1.0883 1.0883 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-12 1.0881 1.0881 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-11 1.0876 1.0876 0.16% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-01 1.0859 1.0859 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-31 1.0854 1.0854 0.12% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-30 1.0841 1.0841 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-29 1.0842 1.0842 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-28 1.0839 1.0839 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-25 1.0834 1.0834 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-24 1.0835 1.0835 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-23 1.0836 1.0836 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-22 1.0837 1.0837 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-21 1.0838 1.0838 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-18 1.0834 1.0834 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-17 1.0832 1.0832 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-16 1.0830 1.0830 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-15 1.0827 1.0827 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-14 1.0828 1.0828 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-11 1.0823 1.0823 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-10 1.0822 1.0822 -0.14% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-09 1.0837 1.0837 0.08% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-08 1.0828 1.0828 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-07 1.0830 1.0830 0.13% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-04 1.0816 1.0816 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-03 1.0811 1.0811 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-02 1.0805 1.0805 0.14% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-31 1.0805 1.0805 0 
2018-12-28 1.0790 1.0790 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-27 1.0783 1.0783 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-26 1.0782 1.0782 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-25 1.0780 1.0780 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-24 1.0779 1.0779 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-21 1.0774 1.0774 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-20 1.0774 1.0774 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-19 1.0767 1.0767 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-18 1.0756 1.0756 0.14% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-17 1.0741 1.0741 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-14 1.0740 1.0740 -0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-13 1.0745 1.0745 -0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-12 1.0749 1.0749 0.04% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-11 1.0745 1.0745 -0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-10 1.0746 1.0746 0.08% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-07 1.0737 1.0737 0.05% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-06 1.0732 1.0732 0.04% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-05 1.0728 1.0728 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-04 1.0717 1.0717 0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-03 1.0707 1.0707 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-30 1.0700 1.0700 0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-29 1.0690 1.0690 0.12% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-28 1.0677 1.0677 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-27 1.0677 1.0677 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-26 1.0680 1.0680 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
