æª÷µ»’∆⁄ µ•Œªæª÷µ ¿€º∆æª÷µ »’‘ˆ≥§¬  …Íπ∫◊¥Ã¨  Íªÿ◊¥Ã¨ ∑÷∫ÏÀÕ≈‰
2019-03-04 1.0436 1.0740 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-03-01 1.0433 1.0737 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-28 1.0435 1.0739 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-27 1.0434 1.0738 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-26 1.0437 1.0741 -0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-25 1.0444 1.0748 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-22 1.0443 1.0747 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-21 1.0445 1.0749 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-20 1.0448 1.0752 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-19 1.0447 1.0751 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-18 1.0447 1.0751 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-15 1.0446 1.0750 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-14 1.0444 1.0748 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-13 1.0442 1.0746 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-12 1.0441 1.0745 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-11 1.0437 1.0741 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-01 1.0430 1.0734 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-31 1.0426 1.0730 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-30 1.0419 1.0723 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-29 1.0419 1.0723 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-28 1.0419 1.0723 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-25 1.0416 1.0720 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-24 1.0416 1.0720 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-23 1.0416 1.0720 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-22 1.0416 1.0720 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-21 1.0415 1.0719 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-18 1.0415 1.0719 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-17 1.0414 1.0718 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-16 1.0411 1.0715 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-15 1.0407 1.0711 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-14 1.0405 1.0709 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
