æª÷µ»’∆⁄ µ•Œªæª÷µ ¿€º∆æª÷µ »’‘ˆ≥§¬  …Íπ∫◊¥Ã¨  Íªÿ◊¥Ã¨ ∑÷∫ÏÀÕ≈‰
2019-03-04 1.0219 1.0959 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-03-01 1.0222 1.0962 -0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-28 1.0226 1.0966 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-27 1.0225 1.0965 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-26 1.0227 1.0967 -0.08% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-25 1.0235 1.0975 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-22 1.0237 1.0977 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-21 1.0236 1.0976 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-20 1.0234 1.0974 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-19 1.0229 1.0969 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-18 1.0230 1.0970 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-15 1.0225 1.0965 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-14 1.0221 1.0961 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-13 1.0216 1.0956 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-12 1.0213 1.0953 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-11 1.0207 1.0947 0.14% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-01 1.0193 1.0933 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-31 1.0186 1.0926 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-30 1.0181 1.0921 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-29 1.0180 1.0920 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-28 1.0178 1.0918 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-25 1.0174 1.0914 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
