æª÷µ»’∆⁄ µ•Œªæª÷µ ¿€º∆æª÷µ »’‘ˆ≥§¬  …Íπ∫◊¥Ã¨  Íªÿ◊¥Ã¨ ∑÷∫ÏÀÕ≈‰
2019-03-04 1.0646 1.0646 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-03-01 1.0649 1.0649 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-28 1.0652 1.0652 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-27 1.0652 1.0652 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-26 1.0651 1.0651 -0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-25 1.0655 1.0655 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-22 1.0658 1.0658 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-21 1.0658 1.0658 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-20 1.0657 1.0657 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-19 1.0655 1.0655 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-18 1.0656 1.0656 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-15 1.0655 1.0655 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-14 1.0653 1.0653 0.08% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-13 1.0645 1.0645 0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-12 1.0644 1.0644 0.03% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-11 1.0641 1.0641 0.10% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-01 1.0630 1.0630 0.07% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-31 1.0623 1.0623 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-30 1.0618 1.0618 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
