æª÷µ»’∆⁄ µ•Œªæª÷µ ¿€º∆æª÷µ »’‘ˆ≥§¬  …Íπ∫◊¥Ã¨  Íªÿ◊¥Ã¨ ∑÷∫ÏÀÕ≈‰
2019-03-01 1.4360 1.7060 -0.35% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-28 1.4410 1.7110 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-27 1.4410 1.7110 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-26 1.4410 1.7110 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-25 1.4410 1.7110 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-22 1.4410 1.7110 -0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-21 1.4420 1.7120 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-20 1.4420 1.7120 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-19 1.4420 1.7120 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-18 1.4420 1.7120 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-15 1.4420 1.7120 0.28% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-14 1.4380 1.7080 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-13 1.4380 1.7080 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-12 1.4380 1.7080 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-11 1.4380 1.7080 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-01 1.4380 1.7080 0.21% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-31 1.4350 1.7050 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-30 1.4350 1.7050 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-29 1.4350 1.7050 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-28 1.4350 1.7050 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-25 1.4350 1.7050 -0.21% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
