æª÷µ»’∆⁄ µ•Œªæª÷µ ¿€º∆æª÷µ »’‘ˆ≥§¬  …Íπ∫◊¥Ã¨  Íªÿ◊¥Ã¨ ∑÷∫ÏÀÕ≈‰
2019-03-04 1.0569 1.1039 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-03-01 1.0568 1.1038 -0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-28 1.0572 1.1042 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-27 1.0571 1.1041 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-26 1.0570 1.1040 -0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-25 1.0574 1.1044 -0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-22 1.0578 1.1048 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-21 1.0578 1.1048 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-20 1.0579 1.1049 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-19 1.0576 1.1046 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-18 1.0576 1.1046 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-15 1.0577 1.1047 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-14 1.0574 1.1044 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-13 1.0572 1.1042 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-12 1.0572 1.1042 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-11 1.0569 1.1039 0.11% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-01 1.0557 1.1027 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-31 1.0553 1.1023 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-30 1.0548 1.1018 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-29 1.0544 1.1014 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-28 1.0541 1.1011 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-25 1.0540 1.1010 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-24 1.0543 1.1013 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-23 1.0544 1.1014 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-22 1.0545 1.1015 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-21 1.0544 1.1014 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-18 1.0545 1.1015 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-17 1.0545 1.1015 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-16 1.0541 1.1011 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-15 1.0536 1.1006 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-14 1.0537 1.1007 -0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-11 1.0538 1.1008 0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-10 1.0537 1.1007 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-09 1.0537 1.1007 0.04% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-08 1.0533 1.1003 0.07% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-07 1.0526 1.0996 0.08% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-04 1.0518 1.0988 0.04% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-03 1.0514 1.0984 0.07% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-02 1.0507 1.0977 0.14% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-31 1.0507 1.0977 0 
2018-12-28 1.0492 1.0962 0.11% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-27 1.0480 1.0950 0.06% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-26 1.0474 1.0944 0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-25 1.0473 1.0943 0.02% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-24 1.0471 1.0941 0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-21 1.0470 1.0940 -0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-20 1.0471 1.0941 0.06% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-19 1.0465 1.0935 0.04% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ √ø∑›≈…œ÷Ω0.0170‘™
2018-12-18 1.0631 1.0931 0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-17 1.0630 1.0930 -0.05% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-14 1.0635 1.0935 -0.02% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-13 1.0637 1.0937 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-12 1.0648 1.0948 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-11 1.0646 1.0946 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-10 1.0645 1.0945 0.08% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-07 1.0637 1.0937 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-06 1.0636 1.0936 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-05 1.0633 1.0933 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-04 1.0629 1.0929 0.08% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-03 1.0621 1.0921 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
