æª÷µ»’∆⁄ µ•Œªæª÷µ ¿€º∆æª÷µ »’‘ˆ≥§¬  …Íπ∫◊¥Ã¨  Íªÿ◊¥Ã¨ ∑÷∫ÏÀÕ≈‰
2019-03-04 1.0414 1.0822 -0.03% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-03-01 1.0417 1.0825 -0.04% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-28 1.0421 1.0829 0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-27 1.0420 1.0828 -0.06% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-26 1.0426 1.0834 -0.09% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-25 1.0435 1.0843 -0.02% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-22 1.0437 1.0845 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-21 1.0437 1.0845 0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-20 1.0436 1.0844 0.03% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-19 1.0433 1.0841 -0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-18 1.0434 1.0842 0.03% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-15 1.0431 1.0839 0.04% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-14 1.0427 1.0835 0.04% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-13 1.0423 1.0831 0.05% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-12 1.0418 1.0826 0.06% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-11 1.0412 1.0820 0.13% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-01 1.0398 1.0806 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-31 1.0395 1.0803 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-30 1.0389 1.0797 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-29 1.0385 1.0793 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-28 1.0384 1.0792 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-25 1.0383 1.0791 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-24 1.0386 1.0794 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-23 1.0387 1.0795 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-22 1.0389 1.0797 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-21 1.0389 1.0797 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-18 1.0389 1.0797 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-17 1.0385 1.0793 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-16 1.0379 1.0787 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-15 1.0374 1.0782 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-14 1.0377 1.0785 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-11 1.0378 1.0786 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-10 1.0376 1.0784 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-09 1.0371 1.0779 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-08 1.0365 1.0773 0.12% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-07 1.0353 1.0761 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-04 1.0343 1.0751 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-03 1.0336 1.0744 0.13% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-02 1.0323 1.0731 0.20% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-31 1.0323 1.0731 0 
2018-12-28 1.0302 1.0710 0.17% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-27 1.0285 1.0693 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-26 1.0280 1.0688 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-25 1.0280 1.0688 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-24 1.0278 1.0686 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-21 1.0275 1.0683 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-20 1.0270 1.0678 0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-19 1.0261 1.0669 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ √ø∑›≈…œ÷Ω0.0408‘™
2018-12-18 1.0665 1.0665 -0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-17 1.0671 1.0671 -0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-14 1.0677 1.0677 -0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-13 1.0682 1.0682 -0.14% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-12 1.0697 1.0697 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-11 1.0695 1.0695 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-10 1.0695 1.0695 0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-07 1.0685 1.0685 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-06 1.0680 1.0680 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-05 1.0674 1.0674 0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-04 1.0664 1.0664 0.08% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-03 1.0656 1.0656 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-30 1.0651 1.0651 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-29 1.0650 1.0650 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-28 1.0645 1.0645 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-27 1.0641 1.0641 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-26 1.0641 1.0641 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-23 1.0639 1.0639 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-22 1.0639 1.0639 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-21 1.0640 1.0640 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-20 1.0636 1.0636 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-19 1.0633 1.0633 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-16 1.0626 1.0626 0.18% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-15 1.0607 1.0607 0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-14 1.0597 1.0597 0.15% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-13 1.0581 1.0581 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-12 1.0576 1.0576 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-09 1.0570 1.0570 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-08 1.0565 1.0565 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-07 1.0562 1.0562 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-06 1.0555 1.0555 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-05 1.0551 1.0551 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-02 1.0547 1.0547 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-01 1.0550 1.0550 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-31 1.0544 1.0544 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
