æª÷µ»’∆⁄ µ•Œªæª÷µ ¿€º∆æª÷µ »’‘ˆ≥§¬  …Íπ∫◊¥Ã¨  Íªÿ◊¥Ã¨ ∑÷∫ÏÀÕ≈‰
2019-03-04 1.0424 1.0424 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-03-01 1.0424 1.0424 -0.03% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-28 1.0427 1.0427 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-27 1.0427 1.0427 -0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-26 1.0428 1.0428 -0.02% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-25 1.0430 1.0430 -0.08% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-22 1.0438 1.0438 0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-21 1.0437 1.0437 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-20 1.0437 1.0437 0.03% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-19 1.0434 1.0434 0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-18 1.0433 1.0433 -0.03% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-15 1.0436 1.0436 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-14 1.0434 1.0434 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-13 1.0436 1.0436 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-12 1.0434 1.0434 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-11 1.0431 1.0431 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-01 1.0421 1.0421 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-31 1.0418 1.0418 0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-30 1.0409 1.0409 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-29 1.0402 1.0402 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-28 1.0395 1.0395 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-25 1.0393 1.0393 -0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-24 1.0397 1.0397 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-23 1.0396 1.0396 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-22 1.0395 1.0395 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-21 1.0392 1.0392 -0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-18 1.0396 1.0396 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-17 1.0399 1.0399 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-16 1.0392 1.0392 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-15 1.0382 1.0382 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-14 1.0381 1.0381 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-11 1.0380 1.0380 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-10 1.0381 1.0381 -0.08% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-09 1.0389 1.0389 -0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-08 1.0393 1.0393 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-07 1.0387 1.0387 0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-04 1.0378 1.0378 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-03 1.0371 1.0371 0.14% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-02 1.0357 1.0357 0.14% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-31 1.0357 1.0357 0 
2018-12-28 1.0343 1.0343 0.14% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-27 1.0329 1.0329 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-26 1.0326 1.0326 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-25 1.0325 1.0325 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-24 1.0325 1.0325 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-21 1.0323 1.0323 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-20 1.0319 1.0319 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-19 1.0316 1.0316 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-18 1.0317 1.0317 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-17 1.0319 1.0319 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-14 1.0319 1.0319 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-13 1.0322 1.0322 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-12 1.0320 1.0320 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-11 1.0320 1.0320 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-10 1.0318 1.0318 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-07 1.0321 1.0321 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-06 1.0319 1.0319 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-05 1.0317 1.0317 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-04 1.0313 1.0313 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-03 1.0310 1.0310 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-30 1.0305 1.0305 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-29 1.0302 1.0302 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-28 1.0299 1.0299 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-27 1.0299 1.0299 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-26 1.0299 1.0299 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-23 1.0297 1.0297 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-22 1.0293 1.0293 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-21 1.0296 1.0296 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-20 1.0298 1.0298 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-19 1.0301 1.0301 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-16 1.0296 1.0296 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-15 1.0294 1.0294 0.02% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-14 1.0292 1.0292 0.18% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-13 1.0274 1.0274 0.25% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-12 1.0248 1.0248 0.06% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-09 1.0242 1.0242 0.02% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-08 1.0240 1.0240 0.03% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-07 1.0237 1.0237 0.09% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-06 1.0228 1.0228 0.07% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-05 1.0221 1.0221 0.07% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-02 1.0214 1.0214 -0.12% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-01 1.0226 1.0226 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-31 1.0216 1.0216 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-30 1.0215 1.0215 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-29 1.0209 1.0209 0.12% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-26 1.0197 1.0197 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-25 1.0194 1.0194 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-24 1.0187 1.0187 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-23 1.0181 1.0181 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-22 1.0178 1.0178 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-19 1.0177 1.0177 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-18 1.0178 1.0178 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-17 1.0173 1.0173 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-16 1.0170 1.0170 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-15 1.0166 1.0166 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-12 1.0161 1.0161 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-11 1.0156 1.0156 0.16% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-10 1.0140 1.0140 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-09 1.0135 1.0135 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-08 1.0129 1.0129 0.11% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-28 1.0118 1.0118 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-27 1.0116 1.0116 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-26 1.0115 1.0115 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-25 1.0114 1.0114 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-21 1.0113 1.0113 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-20 1.0113 1.0113 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-19 1.0112 1.0112 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-18 1.0112 1.0112 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-17 1.0112 1.0112 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-14 1.0109 1.0109 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-13 1.0108 1.0108 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-12 1.0107 1.0107 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-11 1.0107 1.0107 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-10 1.0107 1.0107 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-07 1.0106 1.0106 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-06 1.0106 1.0106 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-05 1.0106 1.0106 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-04 1.0104 1.0104 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-03 1.0103 1.0103 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-31 1.0101 1.0101 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-30 1.0100 1.0100 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-29 1.0098 1.0098 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-28 1.0098 1.0098 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-27 1.0099 1.0099 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-24 1.0097 1.0097 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-23 1.0095 1.0095 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-22 1.0093 1.0093 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-21 1.0093 1.0093 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-20 1.0095 1.0095 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-17 1.0096 1.0096 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-16 1.0098 1.0098 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-15 1.0099 1.0099 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
