æª÷µ»’∆⁄ µ•Œªæª÷µ ¿€º∆æª÷µ »’‘ˆ≥§¬  …Íπ∫◊¥Ã¨  Íªÿ◊¥Ã¨ ∑÷∫ÏÀÕ≈‰
2019-03-04 1.0363 1.0363 0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-03-01 1.0354 1.0354 0.79% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-28 1.0273 1.0273 0.19% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-27 1.0254 1.0254 0.12% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-26 1.0242 1.0242 -0.39% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-25 1.0282 1.0282 0.53% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-22 1.0228 1.0228 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-21 1.0218 1.0218 -0.14% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-20 1.0232 1.0232 -0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-19 1.0241 1.0241 -0.13% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-18 1.0254 1.0254 0.60% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-15 1.0193 1.0193 -0.35% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-14 1.0229 1.0229 0.18% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-13 1.0211 1.0211 0.19% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-12 1.0192 1.0192 -0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-11 1.0197 1.0197 0.56% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-01 1.0140 1.0140 0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-31 1.0131 1.0131 0.27% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-30 1.0104 1.0104 -0.20% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-29 1.0124 1.0124 0.12% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-28 1.0112 1.0112 0.23% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
