æª÷µ»’∆⁄ µ•Œªæª÷µ ¿€º∆æª÷µ »’‘ˆ≥§¬  …Íπ∫◊¥Ã¨  Íªÿ◊¥Ã¨ ∑÷∫ÏÀÕ≈‰
2019-02-20 0.9663 0.9663 0.04% ‘›Õ£…Íπ∫ ø™∑≈ Íªÿ
2019-02-19 0.9659 0.9659 0.03% ‘›Õ£…Íπ∫ ø™∑≈ Íªÿ
2019-02-18 0.9656 0.9656 0.02% ‘›Õ£…Íπ∫ ø™∑≈ Íªÿ
2019-02-15 0.9654 0.9654 0.04% ‘›Õ£…Íπ∫ ø™∑≈ Íªÿ
2019-02-14 0.9650 0.9650 0.05% ‘›Õ£…Íπ∫ ø™∑≈ Íªÿ
2019-02-13 0.9645 0.9645 0.06% ‘›Õ£…Íπ∫ ø™∑≈ Íªÿ
2019-02-12 0.9639 0.9639 0.06% ‘›Õ£…Íπ∫ ø™∑≈ Íªÿ
2019-02-11 0.9633 0.9633 0.06% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-01 0.9627 0.9627 0.09% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-31 0.9618 0.9618 -0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-30 0.9619 0.9619 0.04% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-29 0.9615 0.9615 0.09% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-28 0.9606 0.9606 0.04% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-25 0.9602 0.9602 0.08% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-24 0.9594 0.9594 0.09% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-23 0.9585 0.9585 0.11% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-22 0.9574 0.9574 0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-21 0.9573 0.9573 0.06% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-18 0.9567 0.9567 0.90% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-17 0.9482 0.9482 -0.30% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-16 0.9511 0.9511 0.04% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-15 0.9507 0.9507 0.86% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-14 0.9426 0.9426 -0.43% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-11 0.9467 0.9467 0.55% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-10 0.9415 0.9415 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-09 0.9415 0.9415 0.50% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-08 0.9368 0.9368 -0.18% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-07 0.9385 0.9385 0.30% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-04 0.9357 0.9357 1.08% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-03 0.9257 0.9257 0.13% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-02 0.9245 0.9245 -0.53% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-31 0.9245 0.9245 0 
2018-12-28 0.9294 0.9294 0.30% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-27 0.9266 0.9266 -0.20% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-26 0.9285 0.9285 -0.24% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-25 0.9307 0.9307 -0.43% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-24 0.9347 0.9347 0.33% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-21 0.9316 0.9316 -0.61% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-20 0.9373 0.9373 -0.60% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-19 0.9430 0.9430 -0.71% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-18 0.9497 0.9497 -0.72% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-17 0.9566 0.9566 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-14 0.9566 0.9566 -0.91% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-13 0.9654 0.9654 0.81% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-12 0.9576 0.9576 0.15% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-11 0.9562 0.9562 0.24% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-10 0.9539 0.9539 -0.58% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-07 0.9595 0.9595 -0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-06 0.9601 0.9601 -1.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-05 0.9704 0.9704 -0.30% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-04 0.9733 0.9733 0.18% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-03 0.9716 0.9716 1.53% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-30 0.9570 0.9570 0.49% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-29 0.9523 0.9523 -0.66% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-28 0.9586 0.9586 0.67% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-27 0.9522 0.9522 -0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-26 0.9527 0.9527 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-23 0.9521 0.9521 -1.33% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-22 0.9649 0.9649 -0.22% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-21 0.9670 0.9670 0.15% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-20 0.9656 0.9656 -1.29% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-19 0.9782 0.9782 0.50% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-16 0.9733 0.9733 0.28% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-15 0.9706 0.9706 0.74% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-14 0.9635 0.9635 -0.54% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-13 0.9687 0.9687 0.63% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-12 0.9626 0.9626 0.65% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-09 0.9564 0.9564 -0.84% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-08 0.9645 0.9645 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-07 0.9648 0.9648 -0.40% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-06 0.9687 0.9687 -0.14% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-05 0.9701 0.9701 -0.49% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-02 0.9749 0.9749 1.90% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-01 0.9567 0.9567 0.25% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-31 0.9543 0.9543 0.82% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-30 0.9465 0.9465 0.56% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-29 0.9412 0.9412 -1.47% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-26 0.9552 0.9552 -0.17% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-25 0.9568 0.9568 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-24 0.9562 0.9562 0.19% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-23 0.9544 0.9544 -1.48% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-22 0.9687 0.9687 2.26% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-19 0.9473 0.9473 1.82% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-18 0.9304 0.9304 -1.66% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-17 0.9461 0.9461 0.51% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-16 0.9413 0.9413 -0.35% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-15 0.9446 0.9446 -0.71% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-12 0.9514 0.9514 0.83% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-11 0.9436 0.9436 -3.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-10 0.9728 0.9728 0.15% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-09 0.9713 0.9713 0.17% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-08 0.9697 0.9697 -2.41% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-28 0.9936 0.9936 0.77% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-27 0.9860 0.9860 -0.44% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-26 0.9904 0.9904 0.68% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-25 0.9837 0.9837 -0.43% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-21 0.9879 0.9879 1.56% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-20 0.9727 0.9727 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-19 0.9720 0.9720 0.80% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-18 0.9643 0.9643 1.22% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-17 0.9527 0.9527 -0.57% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-14 0.9582 0.9582 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-13 0.9582 0.9582 0.62% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-12 0.9523 0.9523 -0.21% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-11 0.9543 0.9543 -0.28% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-10 0.9570 0.9570 -0.67% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-07 0.9635 0.9635 0.30% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-06 0.9606 0.9606 -0.35% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-05 0.9640 0.9640 -1.13% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
