æª÷µ»’∆⁄ µ•Œªæª÷µ ¿€º∆æª÷µ »’‘ˆ≥§¬  …Íπ∫◊¥Ã¨  Íªÿ◊¥Ã¨ ∑÷∫ÏÀÕ≈‰
2019-03-04 1.0276 1.0626 0.02% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-03-01 1.0274 1.0624 -0.02% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-28 1.0276 1.0626 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-27 1.0276 1.0626 -0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-26 1.0277 1.0627 -0.07% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-25 1.0284 1.0634 0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-22 1.0283 1.0633 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-21 1.0283 1.0633 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ √ø∑›≈…œ÷Ω0.0350‘™
2019-02-20 1.0632 1.0632 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-19 1.0631 1.0631 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-18 1.0632 1.0632 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-15 1.0627 1.0627 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-14 1.0625 1.0625 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-13 1.0623 1.0623 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-12 1.0619 1.0619 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-11 1.0614 1.0614 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-01 1.0603 1.0603 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-31 1.0598 1.0598 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-30 1.0592 1.0592 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-29 1.0587 1.0587 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-28 1.0585 1.0585 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-25 1.0585 1.0585 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-24 1.0585 1.0585 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-23 1.0584 1.0584 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-22 1.0586 1.0586 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-21 1.0586 1.0586 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-18 1.0585 1.0585 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-17 1.0582 1.0582 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-16 1.0577 1.0577 0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-15 1.0568 1.0568 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-14 1.0570 1.0570 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-11 1.0570 1.0570 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-10 1.0570 1.0570 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-09 1.0568 1.0568 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-08 1.0561 1.0561 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-07 1.0550 1.0550 0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-04 1.0541 1.0541 0.11% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-03 1.0529 1.0529 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-02 1.0519 1.0519 0.17% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-31 1.0519 1.0519 0 
2018-12-28 1.0501 1.0501 0.16% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-27 1.0484 1.0484 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-26 1.0485 1.0485 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-25 1.0483 1.0483 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-24 1.0482 1.0482 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-21 1.0481 1.0481 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-20 1.0474 1.0474 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-19 1.0467 1.0467 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-18 1.0468 1.0468 -0.08% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-17 1.0476 1.0476 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-14 1.0478 1.0478 -0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-13 1.0482 1.0482 -0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-12 1.0486 1.0486 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-11 1.0484 1.0484 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-10 1.0482 1.0482 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-07 1.0479 1.0479 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-06 1.0478 1.0478 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-05 1.0476 1.0476 0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-04 1.0467 1.0467 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-03 1.0462 1.0462 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-30 1.0459 1.0459 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-29 1.0455 1.0455 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-28 1.0453 1.0453 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-27 1.0454 1.0454 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-26 1.0456 1.0456 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-23 1.0455 1.0455 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-22 1.0454 1.0454 0.02% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-21 1.0452 1.0452 -0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-20 1.0453 1.0453 0.08% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-19 1.0445 1.0445 0.05% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-16 1.0440 1.0440 0.06% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-15 1.0434 1.0434 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-14 1.0431 1.0431 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-13 1.0425 1.0425 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-12 1.0425 1.0425 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-09 1.0422 1.0422 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-08 1.0420 1.0420 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-07 1.0418 1.0418 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-06 1.0416 1.0416 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-05 1.0412 1.0412 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-02 1.0409 1.0409 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-01 1.0411 1.0411 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-31 1.0404 1.0404 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-30 1.0403 1.0403 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-29 1.0402 1.0402 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-26 1.0397 1.0397 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-25 1.0398 1.0398 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-24 1.0398 1.0398 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-23 1.0395 1.0395 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-22 1.0392 1.0392 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-19 1.0391 1.0391 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-18 1.0391 1.0391 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-17 1.0388 1.0388 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-16 1.0387 1.0387 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-15 1.0386 1.0386 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-12 1.0380 1.0380 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-11 1.0374 1.0374 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-10 1.0368 1.0368 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-09 1.0364 1.0364 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-08 1.0359 1.0359 0.14% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-28 1.0345 1.0345 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-27 1.0341 1.0341 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-26 1.0338 1.0338 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-25 1.0335 1.0335 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-21 1.0331 1.0331 0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-20 1.0322 1.0322 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-19 1.0317 1.0317 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-18 1.0314 1.0314 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-17 1.0315 1.0315 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-14 1.0310 1.0310 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-13 1.0308 1.0308 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-12 1.0305 1.0305 -0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-11 1.0309 1.0309 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-10 1.0312 1.0312 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-07 1.0310 1.0310 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-06 1.0313 1.0313 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-05 1.0314 1.0314 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-04 1.0311 1.0311 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-03 1.0310 1.0310 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-31 1.0308 1.0308 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-30 1.0303 1.0303 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-29 1.0300 1.0300 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-28 1.0297 1.0297 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-27 1.0296 1.0296 -0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-24 1.0300 1.0300 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-23 1.0297 1.0297 0.13% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-22 1.0284 1.0284 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-21 1.0278 1.0278 -0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-20 1.0282 1.0282 -0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-17 1.0288 1.0288 -0.08% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-16 1.0296 1.0296 -0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-15 1.0301 1.0301 0.05% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-08-14 1.0296 1.0296 0.02% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-08-13 1.0294 1.0294 -0.14% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-08-10 1.0308 1.0308 -0.14% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-08-09 1.0322 1.0322 -0.19% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
