æª÷µ»’∆⁄ µ•Œªæª÷µ ¿€º∆æª÷µ »’‘ˆ≥§¬  …Íπ∫◊¥Ã¨  Íªÿ◊¥Ã¨ ∑÷∫ÏÀÕ≈‰
2019-03-04 1.0415 1.0535 -0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-03-01 1.0419 1.0539 -0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-28 1.0425 1.0545 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-27 1.0425 1.0545 -0.15% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-26 1.0441 1.0561 -0.14% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-25 1.0456 1.0576 -0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-22 1.0463 1.0583 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-21 1.0464 1.0584 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-20 1.0464 1.0584 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-19 1.0461 1.0581 -0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-18 1.0468 1.0588 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-15 1.0466 1.0586 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-14 1.0459 1.0579 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-13 1.0454 1.0574 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-12 1.0451 1.0571 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-11 1.0447 1.0567 0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-01 1.0438 1.0558 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-31 1.0433 1.0553 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-30 1.0427 1.0547 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-29 1.0424 1.0544 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-28 1.0422 1.0542 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-25 1.0421 1.0541 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-24 1.0419 1.0539 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-23 1.0422 1.0542 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-22 1.0424 1.0544 0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-21 1.0423 1.0543 0.04% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-18 1.0419 1.0539 0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-17 1.0418 1.0538 0.06% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-16 1.0412 1.0532 0.07% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-15 1.0405 1.0525 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-14 1.0407 1.0527 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-11 1.0409 1.0529 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-10 1.0405 1.0525 0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-09 1.0396 1.0516 0.13% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-08 1.0383 1.0503 0.18% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-07 1.0364 1.0484 0.24% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-04 1.0339 1.0459 0.13% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-03 1.0326 1.0446 0.16% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-02 1.0309 1.0429 0.20% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-31 1.0309 1.0429 0 
2018-12-28 1.0288 1.0408 0.16% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-27 1.0272 1.0392 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-26 1.0268 1.0388 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-25 1.0263 1.0383 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-24 1.0257 1.0377 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-21 1.0253 1.0373 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-20 1.0248 1.0368 0.11% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-19 1.0237 1.0357 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-18 1.0239 1.0359 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-17 1.0249 1.0369 -0.13% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-14 1.0262 1.0382 -0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-13 1.0268 1.0388 -0.15% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-12 1.0283 1.0403 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-11 1.0280 1.0400 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-10 1.0281 1.0401 0.16% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-07 1.0265 1.0385 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-06 1.0260 1.0380 0.08% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ √ø∑›≈…œ÷Ω0.0120‘™
2018-12-05 1.0372 1.0372 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-04 1.0369 1.0369 0.11% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-03 1.0358 1.0358 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-30 1.0357 1.0357 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-29 1.0356 1.0356 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-28 1.0353 1.0353 -0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-27 1.0360 1.0360 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
