æª÷µ»’∆⁄ µ•Œªæª÷µ ¿€º∆æª÷µ »’‘ˆ≥§¬  …Íπ∫◊¥Ã¨  Íªÿ◊¥Ã¨ ∑÷∫ÏÀÕ≈‰
2019-03-04 1.0723 1.0723 0.19% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-03-01 1.0703 1.0703 -0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-28 1.0709 1.0709 0.34% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-27 1.0673 1.0673 -0.38% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-26 1.0714 1.0714 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-25 1.0712 1.0712 1.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-22 1.0603 1.0603 0.52% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-21 1.0548 1.0548 0.36% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-20 1.0510 1.0510 0.64% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-19 1.0443 1.0443 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-18 1.0438 1.0438 0.28% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-15 1.0409 1.0409 -0.05% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-14 1.0414 1.0414 0.03% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-13 1.0411 1.0411 0.02% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-12 1.0409 1.0409 0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-11 1.0408 1.0408 0.02% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-01 1.0406 1.0406 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-31 1.0406 1.0406 0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-30 1.0405 1.0405 -0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-29 1.0406 1.0406 -0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-28 1.0407 1.0407 0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-25 1.0406 1.0406 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-24 1.0403 1.0403 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-23 1.0405 1.0405 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-22 1.0401 1.0401 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-21 1.0401 1.0401 -0.08% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-18 1.0409 1.0409 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-17 1.0410 1.0410 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-16 1.0410 1.0410 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-15 1.0407 1.0407 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-14 1.0404 1.0404 -0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-11 1.0409 1.0409 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-10 1.0409 1.0409 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-09 1.0408 1.0408 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-08 1.0405 1.0405 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-07 1.0398 1.0398 0.13% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-04 1.0384 1.0384 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-03 1.0380 1.0380 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-02 1.0370 1.0370 0.15% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-31 1.0370 1.0370 0 
2018-12-28 1.0354 1.0354 0.14% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-27 1.0340 1.0340 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-26 1.0340 1.0340 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-25 1.0338 1.0338 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-24 1.0334 1.0334 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-21 1.0327 1.0327 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-20 1.0325 1.0325 0.08% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-19 1.0317 1.0317 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-18 1.0317 1.0317 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-17 1.0320 1.0320 -0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-14 1.0326 1.0326 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-13 1.0329 1.0329 -0.15% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-12 1.0345 1.0345 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-11 1.0346 1.0346 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-10 1.0348 1.0348 0.11% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-07 1.0337 1.0337 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-06 1.0335 1.0335 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-05 1.0329 1.0329 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-04 1.0332 1.0332 0.08% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-03 1.0324 1.0324 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-30 1.0320 1.0320 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-29 1.0321 1.0321 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-28 1.0317 1.0317 -0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-27 1.0326 1.0326 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-26 1.0323 1.0323 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-23 1.0321 1.0321 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-22 1.0323 1.0323 -0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-21 1.0327 1.0327 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-20 1.0327 1.0327 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-19 1.0330 1.0330 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-16 1.0330 1.0330 0.14% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-15 1.0316 1.0316 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-14 1.0312 1.0312 0.20% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-13 1.0291 1.0291 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-12 1.0290 1.0290 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-09 1.0291 1.0291 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
