æª÷µ»’∆⁄ µ•Œªæª÷µ ¿€º∆æª÷µ »’‘ˆ≥§¬  …Íπ∫◊¥Ã¨  Íªÿ◊¥Ã¨ ∑÷∫ÏÀÕ≈‰
2019-03-04 1.0113 1.0113 -0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-03-01 1.0117 1.0117 -0.05% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-28 1.0122 1.0122 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-27 1.0122 1.0122 -0.09% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-26 1.0131 1.0131 -0.13% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-25 1.0144 1.0144 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-02-22 1.0144 1.0144 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-21 1.0147 1.0147 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-20 1.0145 1.0145 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-19 1.0143 1.0143 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-18 1.0145 1.0145 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-15 1.0141 1.0141 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-14 1.0138 1.0138 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-13 1.0135 1.0135 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-12 1.0132 1.0132 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-11 1.0129 1.0129 0.11% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-01 1.0118 1.0118 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-31 1.0115 1.0115 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-30 1.0111 1.0111 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-29 1.0111 1.0111 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-28 1.0111 1.0111 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-25 1.0113 1.0113 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-24 1.0114 1.0114 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-23 1.0114 1.0114 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-22 1.0117 1.0117 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-21 1.0116 1.0116 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-18 1.0115 1.0115 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-17 1.0108 1.0108 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-16 1.0102 1.0102 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-15 1.0100 1.0100 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-14 1.0102 1.0102 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-11 1.0102 1.0102 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-10 1.0101 1.0101 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-09 1.0095 1.0095 0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-08 1.0086 1.0086 0.11% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-07 1.0075 1.0075 0.15% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-04 1.0060 1.0060 0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-03 1.0051 1.0051 0.12% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-02 1.0039 1.0039 0.17% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-31 1.0039 1.0039 0 
2018-12-28 1.0022 1.0022 0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
