æª÷µ»’∆⁄ µ•Œªæª÷µ ¿€º∆æª÷µ »’‘ˆ≥§¬  …Íπ∫◊¥Ã¨  Íªÿ◊¥Ã¨ ∑÷∫ÏÀÕ≈‰
2019-03-04 1.0311 1.0791 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-03-01 1.0309 1.0789 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-28 1.0310 1.0790 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-27 1.0310 1.0790 -0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-26 1.0314 1.0794 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-25 1.0312 1.0792 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-22 1.0310 1.0790 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-21 1.0309 1.0789 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-20 1.0309 1.0789 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-19 1.0308 1.0788 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-18 1.0311 1.0791 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-15 1.0307 1.0787 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-14 1.0307 1.0787 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-13 1.0304 1.0784 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-12 1.0302 1.0782 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-11 1.0301 1.0781 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-01 1.0297 1.0777 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-31 1.0297 1.0777 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-30 1.0296 1.0776 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-29 1.0296 1.0776 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-28 1.0295 1.0775 0.12% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-25 1.0283 1.0763 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-24 1.0285 1.0765 -0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-23 1.0290 1.0770 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-22 1.0286 1.0766 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-21 1.0284 1.0764 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-18 1.0281 1.0761 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-17 1.0281 1.0761 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-16 1.0281 1.0761 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-15 1.0279 1.0759 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-14 1.0281 1.0761 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-11 1.0280 1.0760 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-10 1.0279 1.0759 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-09 1.0276 1.0756 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-08 1.0273 1.0753 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-07 1.0268 1.0748 0.08% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-04 1.0260 1.0740 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-03 1.0258 1.0738 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-02 1.0253 1.0733 0.12% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-31 1.0253 1.0733 0 
2018-12-28 1.0241 1.0721 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-27 1.0235 1.0715 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-26 1.0238 1.0718 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-25 1.0240 1.0720 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-24 1.0240 1.0720 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-21 1.0234 1.0714 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-20 1.0234 1.0714 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-19 1.0235 1.0715 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-18 1.0234 1.0714 -0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-17 1.0239 1.0719 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-14 1.0242 1.0722 -0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-13 1.0247 1.0727 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-12 1.0249 1.0729 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-11 1.0251 1.0731 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-10 1.0251 1.0731 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-07 1.0250 1.0730 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-06 1.0248 1.0728 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-05 1.0246 1.0726 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-04 1.0246 1.0726 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-03 1.0244 1.0724 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-30 1.0244 1.0724 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-29 1.0243 1.0723 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-28 1.0243 1.0723 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-27 1.0243 1.0723 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-26 1.0243 1.0723 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
