æª÷µ»’∆⁄ µ•Œªæª÷µ ¿€º∆æª÷µ »’‘ˆ≥§¬  …Íπ∫◊¥Ã¨  Íªÿ◊¥Ã¨ ∑÷∫ÏÀÕ≈‰
2019-03-04 1.1282 1.1282 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-03-01 1.1283 1.1283 0.19% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-28 1.1262 1.1262 0.14% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-27 1.1246 1.1246 -0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-26 1.1250 1.1250 -0.21% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-25 1.1274 1.1274 0.15% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-22 1.1257 1.1257 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-21 1.1254 1.1254 -0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-20 1.1259 1.1259 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-19 1.1261 1.1261 -0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-18 1.1269 1.1269 0.19% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-15 1.1248 1.1248 -0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-14 1.1256 1.1256 0.08% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-13 1.1247 1.1247 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-12 1.1239 1.1239 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-11 1.1236 1.1236 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-01 1.1228 1.1228 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-31 1.1222 1.1222 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-30 1.1224 1.1224 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-29 1.1222 1.1222 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-28 1.1222 1.1222 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-25 1.1219 1.1219 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-24 1.1220 1.1220 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-23 1.1220 1.1220 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
