æª÷µ»’∆⁄ µ•Œªæª÷µ ¿€º∆æª÷µ »’‘ˆ≥§¬  …Íπ∫◊¥Ã¨  Íªÿ◊¥Ã¨ ∑÷∫ÏÀÕ≈‰
2019-03-04 1.0438 1.0739 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-03-01 1.0440 1.0741 -0.08% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-28 1.0448 1.0749 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-27 1.0448 1.0749 -0.16% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-26 1.0465 1.0766 -0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-25 1.0474 1.0775 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-22 1.0474 1.0775 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-21 1.0476 1.0777 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-20 1.0475 1.0776 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-19 1.0472 1.0773 -0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-18 1.0478 1.0779 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-15 1.0468 1.0769 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-14 1.0465 1.0766 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-13 1.0462 1.0763 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-12 1.0456 1.0757 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-11 1.0452 1.0753 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-01 1.0442 1.0743 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-31 1.0438 1.0739 0.03% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-30 1.0435 1.0736 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-29 1.0433 1.0734 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-28 1.0432 1.0733 -0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-25 1.0437 1.0738 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-24 1.0432 1.0733 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-23 1.0435 1.0736 -0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-22 1.0441 1.0742 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-21 1.0442 1.0743 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-18 1.0436 1.0737 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-17 1.0430 1.0731 0.08% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-16 1.0422 1.0723 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-15 1.0419 1.0720 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-14 1.0419 1.0720 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-11 1.0420 1.0721 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-10 1.0418 1.0719 0.16% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-09 1.0401 1.0702 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-08 1.0391 1.0692 0.15% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-07 1.0375 1.0676 0.17% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-04 1.0357 1.0658 0.11% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-03 1.0346 1.0647 0.15% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-02 1.0330 1.0631 0.19% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-31 1.0330 1.0631 0 
2018-12-28 1.0310 1.0611 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-27 1.0300 1.0601 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-26 1.0302 1.0603 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-25 1.0301 1.0602 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-24 1.0300 1.0601 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-21 1.0297 1.0598 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-20 1.0292 1.0593 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-19 1.0290 1.0591 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-18 1.0290 1.0591 -0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-17 1.0299 1.0600 -0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-14 1.0304 1.0605 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-13 1.0307 1.0608 -0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-12 1.0312 1.0613 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-11 1.0307 1.0608 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-10 1.0307 1.0608 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-07 1.0303 1.0604 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-06 1.0298 1.0599 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-05 1.0291 1.0592 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-04 1.0285 1.0586 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-03 1.0282 1.0583 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-30 1.0282 1.0583 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-29 1.0280 1.0581 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-28 1.0283 1.0584 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-27 1.0285 1.0586 -0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-26 1.0289 1.0590 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-23 1.0286 1.0587 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-22 1.0283 1.0584 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-21 1.0277 1.0578 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
