æª÷µ»’∆⁄ µ•Œªæª÷µ ¿€º∆æª÷µ »’‘ˆ≥§¬  …Íπ∫◊¥Ã¨  Íªÿ◊¥Ã¨ ∑÷∫ÏÀÕ≈‰
2019-02-15 1.0135 1.0654 0 
2019-02-01 1.0135 1.0654 0 
2019-01-25 1.0135 1.0654 0 
2019-01-23 1.0110 1.0629 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-22 1.0110 1.0629 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-21 1.0110 1.0629 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-18 1.0110 1.0629 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-17 1.0110 1.0629 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-16 1.0110 1.0629 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-15 1.0110 1.0629 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-14 1.0110 1.0629 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-11 1.0110 1.0629 -0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-10 1.0111 1.0630 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-09 1.0111 1.0630 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-08 1.0111 1.0630 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-07 1.0111 1.0630 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-04 1.0111 1.0630 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-03 1.0111 1.0630 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-02 1.0111 1.0630 -0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-31 1.0111 1.0630 0 
2018-12-28 1.0112 1.0631 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-27 1.0112 1.0631 0.21% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-26 1.0091 1.0610 0.14% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-25 1.0077 1.0596 0.02% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-24 1.0075 1.0594 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-21 1.0072 1.0591 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-20 1.0070 1.0589 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-19 1.0068 1.0587 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-18 1.0067 1.0586 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-17 1.0067 1.0586 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-14 1.0067 1.0586 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
