æª÷µ»’∆⁄ µ•Œªæª÷µ ¿€º∆æª÷µ »’‘ˆ≥§¬  …Íπ∫◊¥Ã¨  Íªÿ◊¥Ã¨ ∑÷∫ÏÀÕ≈‰
2019-03-04 1.0943 1.3745 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-03-01 1.0945 1.3747 -0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-28 1.0950 1.3752 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-27 1.0950 1.3752 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-26 1.0943 1.3745 -0.08% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-25 1.0952 1.3754 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-22 1.0955 1.3757 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-21 1.0955 1.3757 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-20 1.0954 1.3756 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-19 1.0953 1.3755 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-18 1.0953 1.3755 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-15 1.0953 1.3755 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-14 1.0953 1.3755 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-13 1.0952 1.3754 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-12 1.0952 1.3754 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-11 1.0951 1.3753 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-01 1.0944 1.3746 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-31 1.0943 1.3745 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-30 1.0937 1.3739 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-29 1.0930 1.3732 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-28 1.0924 1.3726 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-25 1.0923 1.3725 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-24 1.0921 1.3723 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-23 1.0921 1.3723 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-22 1.0920 1.3722 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-21 1.0920 1.3722 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ √ø∑›≈…œ÷Ω0.0110‘™
2019-01-18 1.1033 1.3725 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-17 1.1035 1.3727 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-16 1.1033 1.3725 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-15 1.1022 1.3714 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-14 1.1021 1.3713 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-11 1.1022 1.3714 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-10 1.1024 1.3716 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-09 1.1025 1.3717 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-08 1.1027 1.3719 0.13% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-07 1.1013 1.3705 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-04 1.1005 1.3697 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-03 1.1003 1.3695 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-02 1.0997 1.3689 0.15% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-31 1.0997 1.3689 0 
2018-12-28 1.0981 1.3673 0.12% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-27 1.0968 1.3660 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-26 1.0967 1.3659 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-25 1.0964 1.3656 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-24 1.0962 1.3654 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-21 1.0962 1.3654 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-20 1.0961 1.3653 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-19 1.0956 1.3648 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-18 1.0953 1.3645 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-17 1.0954 1.3646 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-14 1.0953 1.3645 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-13 1.0954 1.3646 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-12 1.0957 1.3649 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-11 1.0956 1.3648 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-10 1.0956 1.3648 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-07 1.0954 1.3646 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-06 1.0954 1.3646 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-05 1.0954 1.3646 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-04 1.0952 1.3644 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-03 1.0951 1.3643 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-30 1.0950 1.3642 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-29 1.0950 1.3642 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-28 1.0950 1.3642 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-27 1.0950 1.3642 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-26 1.0950 1.3642 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-23 1.0950 1.3642 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-22 1.0950 1.3642 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-21 1.0950 1.3642 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-20 1.0950 1.3642 0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-19 1.0949 1.3641 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-16 1.0949 1.3641 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-15 1.0949 1.3641 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-14 1.0947 1.3639 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-13 1.0946 1.3638 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-12 1.0944 1.3636 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-09 1.0943 1.3635 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-08 1.0942 1.3634 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
