æª÷µ»’∆⁄ µ•Œªæª÷µ ¿€º∆æª÷µ »’‘ˆ≥§¬  …Íπ∫◊¥Ã¨  Íªÿ◊¥Ã¨ ∑÷∫ÏÀÕ≈‰
2019-03-01 1.4640 1.7400 -0.34% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-28 1.4690 1.7450 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-27 1.4690 1.7450 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-26 1.4690 1.7450 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-25 1.4690 1.7450 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-22 1.4690 1.7450 -0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-21 1.4700 1.7460 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-20 1.4700 1.7460 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-19 1.4700 1.7460 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-18 1.4700 1.7460 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-15 1.4700 1.7460 0.27% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-14 1.4660 1.7420 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-13 1.4660 1.7420 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-12 1.4660 1.7420 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-11 1.4660 1.7420 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-01 1.4660 1.7420 0.27% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-31 1.4620 1.7380 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-30 1.4620 1.7380 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-29 1.4620 1.7380 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-28 1.4620 1.7380 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-25 1.4620 1.7380 -0.20% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-24 1.4650 1.7410 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-23 1.4650 1.7410 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-22 1.4650 1.7410 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-21 1.4650 1.7410 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-18 1.4650 1.7410 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-17 1.4640 1.7400 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-16 1.4640 1.7400 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-15 1.4640 1.7400 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-14 1.4640 1.7400 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-11 1.4640 1.7400 0.27% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-10 1.4600 1.7360 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-09 1.4600 1.7360 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-08 1.4600 1.7360 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-07 1.4600 1.7360 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-04 1.4600 1.7360 0.34% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
