æª÷µ»’∆⁄ µ•Œªæª÷µ ¿€º∆æª÷µ »’‘ˆ≥§¬  …Íπ∫◊¥Ã¨  Íªÿ◊¥Ã¨ ∑÷∫ÏÀÕ≈‰
2019-02-22 1.3020 1.3020 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-15 1.3010 1.3010 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-01 1.2970 1.2970 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-25 1.2960 1.2960 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-18 1.2960 1.2960 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-11 1.2940 1.2940 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-04 1.2910 1.2910 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-31 1.2860 1.2860 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-28 1.2860 1.2860 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-21 1.2840 1.2840 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-14 1.2840 1.2840 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-07 1.2830 1.2830 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-30 1.2790 1.2790 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-23 1.2780 1.2780 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-16 1.2760 1.2760 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-09 1.2700 1.2700 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-02 1.2660 1.2660 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-26 1.2640 1.2640 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-19 1.2620 1.2620 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-12 1.2590 1.2590 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-28 1.2560 1.2560 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-21 1.2540 1.2540 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-14 1.2520 1.2520 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-07 1.2500 1.2500 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-31 1.2490 1.2490 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-24 1.2470 1.2470 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-17 1.2480 1.2480 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-10 1.2500 1.2500 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-03 1.2500 1.2500 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-07-27 1.2410 1.2410 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-07-20 1.2340 1.2340 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-07-13 1.2310 1.2310 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-07-06 1.2290 1.2290 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-06-30 1.2220 1.2220 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-06-29 1.2220 1.2220 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-06-26 1.2200 1.2200 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-06-25 1.2200 1.2200 0.08% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-06-22 1.2190 1.2190 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-06-15 1.2180 1.2180 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-06-08 1.2180 1.2180 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-06-01 1.2190 1.2190 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-05-25 1.2180 1.2180 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-05-18 1.2180 1.2180 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-05-11 1.2210 1.2210 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-05-04 1.2230 1.2230 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-04-27 1.2240 1.2240 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-04-20 1.2270 1.2270 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-04-13 1.2200 1.2200 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-04-04 1.2140 1.2140 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-03-30 1.2120 1.2120 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-03-23 1.2090 1.2090 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-03-16 1.2040 1.2040 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-03-09 1.2020 1.2020 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-03-02 1.2000 1.2000 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-02-23 1.1990 1.1990 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-02-14 1.1970 1.1970 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-02-09 1.1950 1.1950 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-02-02 1.1920 1.1920 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-01-26 1.1900 1.1900 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-01-19 1.1890 1.1890 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-01-12 1.1880 1.1880 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-01-05 1.1880 1.1880 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-12-31 1.1860 1.1860 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-12-29 1.1870 1.1870 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-12-22 1.1870 1.1870 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-12-15 1.1870 1.1870 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-12-08 1.1880 1.1880 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-12-01 1.1860 1.1860 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-11-24 1.1870 1.1870 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-11-17 1.1910 1.1910 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-11-10 1.1960 1.1960 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-11-03 1.1980 1.1980 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-10-27 1.2010 1.2010 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-10-20 1.2020 1.2020 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-10-13 1.2050 1.2050 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-09-29 1.2040 1.2040 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-09-22 1.2030 1.2030 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-09-15 1.2020 1.2020 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-09-08 1.2000 1.2000 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-09-01 1.1990 1.1990 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-08-25 1.2000 1.2000 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-08-18 1.2010 1.2010 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-08-11 1.2010 1.2010 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-08-04 1.2010 1.2010 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-07-28 1.2000 1.2000 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-07-21 1.2000 1.2000 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2017-07-20 1.2000 1.2000 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2017-07-19 1.2000 1.2000 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2017-07-18 1.2000 1.2000 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2017-07-17 1.2000 1.2000 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2017-07-14 1.2000 1.2000 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2017-07-13 1.2000 1.2000 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2017-07-12 1.2000 1.2000 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
