æª÷µ»’∆⁄ µ•Œªæª÷µ ¿€º∆æª÷µ »’‘ˆ≥§¬  …Íπ∫◊¥Ã¨  Íªÿ◊¥Ã¨ ∑÷∫ÏÀÕ≈‰
2019-01-28 1.0578 1.0578 -0.09% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-25 1.0588 1.0588 -0.04% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-24 1.0592 1.0592 -0.03% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-23 1.0595 1.0595 -0.04% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-22 1.0599 1.0599 -0.03% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-21 1.0602 1.0602 -0.10% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-18 1.0613 1.0613 -0.03% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-17 1.0616 1.0616 -0.04% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-16 1.0620 1.0620 -0.04% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-15 1.0624 1.0624 -0.03% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-14 1.0627 1.0627 -0.21% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-11 1.0649 1.0649 -0.04% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-10 1.0653 1.0653 -0.03% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-09 1.0656 1.0656 -0.04% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-08 1.0660 1.0660 -0.03% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-07 1.0663 1.0663 -0.09% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-04 1.0673 1.0673 -0.04% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-03 1.0677 1.0677 -0.05% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2019-01-02 1.0682 1.0682 1.30% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-31 1.0547 1.0547 -- ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-28 1.0545 1.0545 0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-27 1.0544 1.0544 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-21 1.0540 1.0540 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-14 1.0537 1.0537 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-07 1.0538 1.0538 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-30 1.0534 1.0534 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-23 1.0532 1.0532 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-16 1.0536 1.0536 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-09 1.0527 1.0527 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-02 1.0532 1.0532 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-26 1.0523 1.0523 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-19 1.0514 1.0514 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-12 1.0543 1.0543 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-28 1.0598 1.0598 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-21 1.0589 1.0589 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-14 1.0560 1.0560 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-07 1.0573 1.0573 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-31 1.0585 1.0585 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-24 1.0588 1.0588 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-17 1.0572 1.0572 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-10 1.0611 1.0611 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-03 1.0584 1.0584 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
