æª÷µ»’∆⁄ µ•Œªæª÷µ ¿€º∆æª÷µ »’‘ˆ≥§¬  …Íπ∫◊¥Ã¨  Íªÿ◊¥Ã¨ ∑÷∫ÏÀÕ≈‰
2019-02-22 1.0973 1.0973 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-15 1.0962 1.0962 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-01 1.0923 1.0923 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-25 1.0908 1.0908 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-18 1.0912 1.0912 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-11 1.0894 1.0894 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-04 1.0833 1.0833 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-31 1.0783 1.0783 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-28 1.0782 1.0782 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-21 1.0766 1.0766 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-14 1.0774 1.0774 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-10 1.0786 1.0786 0.05% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-07 1.0781 1.0781 0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-06 1.0780 1.0780 0.02% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-05 1.0778 1.0778 0.03% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-04 1.0775 1.0775 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-12-03 1.0775 1.0775 0.06% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-30 1.0769 1.0769 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-29 1.0769 1.0769 -0.03% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-28 1.0772 1.0772 -0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-27 1.0773 1.0773 -0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-26 1.0774 1.0774 0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-23 1.0773 1.0773 0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-22 1.0772 1.0772 0.03% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-21 1.0769 1.0769 -0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-20 1.0770 1.0770 0.04% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-19 1.0766 1.0766 0.02% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-16 1.0764 1.0764 0.06% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-15 1.0758 1.0758 0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-11-14 1.0757 1.0757 0.07% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
