æª÷µ»’∆⁄ µ•Œªæª÷µ ¿€º∆æª÷µ »’‘ˆ≥§¬  …Íπ∫◊¥Ã¨  Íªÿ◊¥Ã¨ ∑÷∫ÏÀÕ≈‰
2019-02-22 1.0909 1.1085 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-15 1.0897 1.1073 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-01 1.0856 1.1032 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-25 1.0844 1.1020 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-18 1.0848 1.1024 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-11 1.0823 1.0999 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-04 1.0767 1.0943 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-31 1.0733 1.0909 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-28 1.0731 1.0907 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-21 1.0711 1.0887 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-14 1.0720 1.0896 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-07 1.0722 1.0898 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-30 1.0695 1.0871 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-23 1.0693 1.0869 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-16 1.0665 1.0841 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-09 1.0626 1.0802 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-02 1.0610 1.0786 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-26 1.0585 1.0761 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-19 1.0571 1.0747 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-12 1.0554 1.0730 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-28 1.0518 1.0694 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-21 1.0504 1.0680 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-14 1.0498 1.0674 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-07 1.0494 1.0670 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-31 1.0483 1.0659 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-24 1.0469 1.0645 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-17 1.0469 1.0645 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-10 1.0486 1.0662 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-08-03 1.0481 1.0657 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-07-27 1.0428 1.0604 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-07-20 1.0383 1.0559 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-07-13 1.0353 1.0529 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-07-06 1.0341 1.0517 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-06-30 1.0299 1.0475 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-06-29 1.0299 1.0475 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-06-22 1.0280 1.0456 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-06-15 1.0274 1.0450 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-06-08 1.0273 1.0449 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-06-01 1.0269 1.0445 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-05-25 1.0261 1.0437 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-05-18 1.0256 1.0432 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-05-11 1.0260 1.0436 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-05-04 1.0267 1.0443 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-04-27 1.0263 1.0439 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-04-20 1.0273 1.0449 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-04-13 1.0246 1.0422 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-04-04 1.0229 1.0405 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-03-30 1.0215 1.0391 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-03-23 1.0210 1.0386 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-03-20 1.0212 1.0388 0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-03-19 1.0211 1.0387 0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-03-16 1.0210 1.0386 0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-03-15 1.0209 1.0385 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-03-14 1.0209 1.0385 0.19% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-03-13 1.0190 1.0366 0.08% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-03-12 1.0182 1.0358 0.36% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-03-09 1.0145 1.0321 0.33% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-03-08 1.0112 1.0288 0.02% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-03-07 1.0110 1.0286 0.06% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-03-06 1.0104 1.0280 0.03% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-03-05 1.0101 1.0277 0.03% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-03-02 1.0098 1.0274 0.01% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-03-01 1.0097 1.0273 0.05% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-02-28 1.0092 1.0268 0.06% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-02-27 1.0086 1.0262 0.09% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-02-26 1.0077 1.0253 0.08% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-02-23 1.0069 1.0245 0.03% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-02-22 1.0066 1.0242 0.13% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-02-14 1.0053 1.0229 0.05% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-02-13 1.0048 1.0224 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-02-09 1.0038 1.0214 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-02-02 1.0019 1.0195 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-01-26 1.0008 1.0184 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-01-19 1.0005 1.0181 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-01-12 1.0006 1.0182 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-01-05 0.9995 1.0171 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-12-31 0.9981 1.0157 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-12-29 0.9980 1.0156 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-12-22 0.9984 1.0160 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-12-15 0.9983 1.0159 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-12-08 0.9977 1.0153 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-12-01 0.9950 1.0126 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-11-24 0.9951 1.0127 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-11-17 1.0006 1.0182 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-11-10 1.0035 1.0211 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-11-03 1.0046 1.0222 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-10-27 1.0067 1.0243 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-10-25 1.0073 1.0249 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ √ø∑›≈…œ÷Ω0.0040‘™
2017-10-24 1.0112 1.0248 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-10-20 1.0113 1.0249 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-10-13 1.0111 1.0247 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-09-29 1.0097 1.0233 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-09-22 1.0090 1.0226 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-09-15 1.0074 1.0210 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-09-08 1.0044 1.0180 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-09-01 1.0028 1.0164 -- ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-08-29 1.0030 1.0166 -0.11% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ √ø∑›≈…œ÷Ω0.0136‘™
2017-08-28 1.0177 1.0177 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
