æª÷µ»’∆⁄ µ•Œªæª÷µ ¿€º∆æª÷µ »’‘ˆ≥§¬  …Íπ∫◊¥Ã¨  Íªÿ◊¥Ã¨ ∑÷∫ÏÀÕ≈‰
2019-02-28 1.1460 1.1460 -0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-27 1.1470 1.1470 -0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-26 1.1480 1.1480 -0.17% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-25 1.1500 1.1500 0.35% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-22 1.1460 1.1460 0.17% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-21 1.1440 1.1440 0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-20 1.1430 1.1430 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-19 1.1430 1.1430 -0.17% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-18 1.1450 1.1450 0.35% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-15 1.1410 1.1410 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-14 1.1410 1.1410 0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-13 1.1400 1.1400 0.18% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-12 1.1380 1.1380 0.18% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-11 1.1360 1.1360 0.18% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-01 1.1340 1.1340 0.18% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-31 1.1320 1.1320 0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-30 1.1310 1.1310 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-29 1.1310 1.1310 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-28 1.1310 1.1310 -0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-25 1.1320 1.1320 0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-24 1.1310 1.1310 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-23 1.1310 1.1310 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
